type_area,price,price_sqft,value_area_sqft,possession_year,ready_to_move,years_until_possession,bhk,project_name,locality,floor_type,floor_num,total_floors,transaction_code,furnishing_code,facing_angle,facing_North,facing_North-East,facing_East,facing_South-East,facing_South,facing_South-West,facing_West,facing_North-West,extra_Garden/Park,extra_Pool,extra_Main Road
3,5000000.0,4386.0,1140.0,2025.0,1,0.0,2.0,607,166,1,4.0,16.0,1,122,270.0,0,0,0,0,0,0,1,0,0,0,0
1,4440000.0,3700.0,680.0,2026.0,0,1.0,2.0,1272,202,1,5.0,22.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,4000000.0,2857.0,700.0,2025.0,1,0.0,2.0,1037,119,1,6.0,7.0,1,122,0.0,1,0,0,0,0,0,0,0,0,0,0
1,4750000.0,3696.0,765.0,2025.0,1,0.0,2.0,1132,180,1,14.0,14.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
3,5000000.0,4444.0,1125.0,2025.0,1,0.0,2.0,1272,202,1,3.0,5.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,4810000.0,3700.0,700.0,2026.0,0,1.0,2.0,374,180,1,7.0,14.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
3,4900000.0,4949.0,990.0,2025.0,1,0.0,2.0,995,172,1,4.0,10.0,1,84,90.0,0,0,1,0,0,0,0,0,0,0,0
1,1900000.0,2941.0,425.0,2025.0,1,0.0,1.0,121,34,1,14.0,14.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
3,4600000.0,4224.0,1089.0,2025.0,1,0.0,2.0,1272,202,1,4.0,5.0,1,30,90.0,0,0,1,0,0,0,0,0,0,0,0
1,4900000.0,3800.0,650.0,2026.0,0,1.0,2.0,1133,34,1,4.0,14.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,4310000.0,3750.0,630.0,2024.0,0,-1.0,2.0,967,180,1,12.0,14.0,1,84,90.0,0,0,1,0,0,0,0,0,0,0,0
3,4800000.0,4103.0,1170.0,2025.0,1,0.0,2.0,1048,198,1,3.0,10.0,1,84,-1.0,0,0,0,0,0,0,0,0,0,0,0
1,3500000.0,5833.0,330.0,2025.0,1,0.0,1.0,1338,66,1,2.0,12.0,1,30,90.0,0,0,1,0,0,0,0,0,0,0,0
1,4500000.0,3947.0,800.0,2025.0,1,0.0,2.0,607,166,1,5.0,16.0,1,84,90.0,0,0,1,0,0,0,0,0,0,0,0
1,2100000.0,3251.0,458.0,2025.0,1,0.0,1.0,895,166,1,8.0,12.0,1,122,270.0,0,0,0,0,0,0,1,0,0,0,0
1,4970000.0,4400.0,650.0,2024.0,0,-1.0,2.0,468,180,1,4.0,14.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,3550000.0,4384.0,810.0,2025.0,1,0.0,2.0,1272,202,1,3.0,4.0,1,84,90.0,0,0,1,0,0,0,0,0,0,0,0
1,4530000.0,4245.0,620.0,2025.0,0,0.0,2.0,633,179,1,7.0,14.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
3,3800000.0,2724.0,1395.0,2025.0,0,0.0,2.0,1301,136,1,5.0,12.0,0,124,-1.0,0,0,0,0,0,0,0,0,0,0,0
1,3140000.0,4153.0,414.0,2025.0,1,0.0,1.0,58,41,1,5.0,12.0,0,11,-1.0,0,0,0,0,0,0,0,0,0,0,0
3,4700000.0,4417.0,1064.0,2025.0,1,0.0,2.0,636,111,1,11.0,12.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
3,4500000.0,3947.0,1140.0,2025.0,1,0.0,2.0,609,34,1,5.0,16.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,3100000.0,5167.0,360.0,2025.0,1,0.0,1.0,1338,66,1,4.0,14.0,1,30,90.0,0,0,1,0,0,0,0,0,0,0,0
1,5000000.0,4651.0,750.0,2025.0,1,0.0,2.0,514,180,1,6.0,14.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,3020000.0,3900.0,420.0,2025.0,1,0.0,2.0,1160,79,1,8.0,14.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,4600000.0,4163.0,700.0,2025.0,1,0.0,2.0,1116,34,1,4.0,13.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,5000000.0,4167.0,1000.0,2025.0,1,0.0,2.0,647,34,1,4.0,7.0,1,122,0.0,1,0,0,0,0,0,0,0,0,0,0
1,3500000.0,3382.0,724.0,2025.0,1,0.0,3.0,1272,202,1,5.0,12.0,2,56,-1.0,0,0,0,0,0,0,0,0,1,1,1
3,4000000.0,3865.0,1035.0,2025.0,0,0.0,2.0,1272,202,1,5.0,12.0,2,56,-1.0,0,0,0,0,0,0,0,0,1,0,0
1,3200000.0,5333.0,360.0,2025.0,1,0.0,1.0,1161,142,1,6.0,13.0,1,30,90.0,0,0,1,0,0,0,0,0,0,0,0
3,4500000.0,3497.0,1287.0,2025.0,1,0.0,2.0,1129,133,1,3.0,7.0,1,30,-1.0,0,0,0,0,0,0,0,0,0,0,0
1,3000000.0,4444.0,675.0,2025.0,1,0.0,1.0,1139,66,1,3.0,5.0,1,84,90.0,0,0,1,0,0,0,0,0,0,0,0
1,5000000.0,4789.0,630.0,2025.0,1,0.0,2.0,1272,202,1,2.0,5.0,1,84,90.0,0,0,1,0,0,0,0,0,0,0,0
1,5000000.0,4831.0,724.0,2025.0,1,0.0,2.0,1272,202,1,5.0,12.0,2,25,-1.0,0,0,0,0,0,0,0,0,1,1,1
1,4200000.0,3794.0,810.0,2025.0,1,0.0,2.0,501,40,1,6.0,7.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,4700000.0,4273.0,600.0,2025.0,1,0.0,2.0,342,79,1,16.0,23.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
3,4400000.0,3492.0,1260.0,2025.0,1,0.0,2.0,322,170,1,5.0,11.0,1,84,0.0,1,0,0,0,0,0,0,0,0,0,0
3,4300000.0,3909.0,1100.0,2025.0,0,0.0,2.0,1272,202,1,1.0,10.0,1,122,0.0,1,0,0,0,0,0,0,0,0,0,0
3,4200000.0,4444.0,945.0,2025.0,1,0.0,2.0,326,40,1,3.0,5.0,1,30,0.0,1,0,0,0,0,0,0,0,0,0,0
1,4600000.0,4733.0,680.0,2025.0,1,0.0,2.0,1272,202,1,5.0,12.0,2,130,-1.0,0,0,0,0,0,0,0,0,1,1,1
3,4300000.0,3795.0,1133.0,2025.0,1,0.0,2.0,655,191,1,2.0,3.0,1,30,90.0,0,0,1,0,0,0,0,0,0,0,0
1,5400000.0,3636.0,1039.0,2025.0,1,0.0,3.0,1272,202,1,7.0,7.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,4500000.0,3947.0,627.0,2025.0,1,0.0,2.0,607,166,1,12.0,16.0,1,84,90.0,0,0,1,0,0,0,0,0,0,0,0
1,3200000.0,4324.0,518.0,2025.0,1,0.0,2.0,1272,202,1,5.0,12.0,2,25,-1.0,0,0,0,0,0,0,0,0,1,1,1
1,3900000.0,3000.0,910.0,2025.0,1,0.0,2.0,1272,202,1,5.0,12.0,2,33,-1.0,0,0,0,0,0,0,0,0,0,0,0
1,4500000.0,4386.0,718.0,2025.0,1,0.0,2.0,1272,202,1,5.0,12.0,2,33,-1.0,0,0,0,0,0,0,0,0,0,0,0
1,5200000.0,4736.0,765.0,2025.0,1,0.0,2.0,1137,66,1,5.0,5.0,1,84,90.0,0,0,1,0,0,0,0,0,0,0,0
3,2500000.0,3754.0,666.0,2025.0,1,0.0,1.0,1292,85,1,2.0,2.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
3,550000.0,2200.0,250.0,2025.0,1,0.0,1.0,1272,202,1,5.0,12.0,2,25,-1.0,0,0,0,0,0,0,0,0,1,0,1
1,4600000.0,5623.0,491.0,2025.0,1,0.0,2.0,64,204,1,7.0,7.0,1,84,90.0,0,0,1,0,0,0,0,0,0,0,0
1,4500000.0,3333.0,784.0,2025.0,1,0.0,3.0,1272,202,1,5.0,12.0,2,25,-1.0,0,0,0,0,0,0,0,0,1,1,1
1,2600000.0,7407.0,245.0,2025.0,1,0.0,1.0,1272,202,1,5.0,12.0,2,33,-1.0,0,0,0,0,0,0,0,0,0,0,0
3,2480000.0,2670.0,927.0,2025.0,1,0.0,2.0,166,211,1,4.0,6.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,4900000.0,4949.0,810.0,2025.0,1,0.0,2.0,1272,202,1,3.0,5.0,1,84,90.0,0,0,1,0,0,0,0,0,0,0,0
1,4500000.0,5501.0,540.0,2025.0,1,0.0,2.0,64,204,1,1.0,1.0,1,84,90.0,0,0,1,0,0,0,0,0,0,0,0
3,2650000.0,2319.0,1143.0,2025.0,1,0.0,2.0,184,125,1,3.0,5.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,4200000.0,3889.0,675.0,2025.0,1,0.0,2.0,147,135,1,4.0,7.0,1,84,-1.0,0,0,0,0,0,0,0,0,0,0,0
1,4400000.0,4444.0,881.0,2025.0,1,0.0,2.0,1341,172,1,6.0,10.0,1,84,0.0,1,0,0,0,0,0,0,0,0,0,0
3,2600000.0,2490.0,1044.0,2025.0,0,0.0,2.0,140,211,1,5.0,12.0,2,19,-1.0,0,0,0,0,0,0,0,0,0,0,0
1,4500000.0,3913.0,805.0,2025.0,1,0.0,3.0,1272,202,1,5.0,12.0,2,33,-1.0,0,0,0,0,0,0,0,0,0,0,0
3,3500000.0,5833.0,600.0,2025.0,1,0.0,1.0,1338,170,1,6.0,12.0,1,30,90.0,0,0,1,0,0,0,0,0,0,0,0
1,4000000.0,3333.0,1200.0,2025.0,1,0.0,2.0,180,40,1,3.0,7.0,1,84,0.0,1,0,0,0,0,0,0,0,0,0,0
1,4500000.0,4167.0,864.0,2025.0,1,0.0,2.0,1333,59,1,3.0,5.0,1,30,270.0,0,0,0,0,0,0,1,0,0,0,0
1,4100000.0,3451.0,720.0,2025.0,1,0.0,2.0,1272,202,1,1.0,5.0,1,30,90.0,0,0,1,0,0,0,0,0,0,0,0
3,4200000.0,4444.0,945.0,2025.0,1,0.0,2.0,1124,85,1,3.0,5.0,1,84,90.0,0,0,1,0,0,0,0,0,0,0,0
1,3300000.0,3459.0,621.0,2025.0,1,0.0,2.0,1272,202,1,7.0,7.0,1,30,90.0,0,0,1,0,0,0,0,0,0,0,0
1,3100000.0,3914.0,792.0,2025.0,1,0.0,1.0,935,40,1,6.0,10.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
3,4500000.0,4147.0,1085.0,2025.0,1,0.0,2.0,974,180,1,6.0,14.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,4800000.0,3951.0,730.0,2025.0,1,0.0,2.0,1272,202,1,5.0,10.0,1,84,90.0,0,0,1,0,0,0,0,0,0,0,0
1,3200000.0,4000.0,665.0,2025.0,1,0.0,1.0,847,116,1,3.0,5.0,1,84,90.0,0,0,1,0,0,0,0,0,0,0,0
1,5000000.0,3953.0,710.0,2024.0,0,-1.0,2.0,1359,61,1,5.0,14.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,4800000.0,4103.0,900.0,2025.0,1,0.0,2.0,233,40,1,4.0,5.0,1,122,270.0,0,0,0,0,0,0,1,0,0,0,0
1,5000000.0,5556.0,900.0,2025.0,1,0.0,2.0,736,93,1,5.0,12.0,1,84,270.0,0,0,0,0,0,0,1,0,0,0,0
1,5000000.0,4708.0,1062.0,2025.0,1,0.0,2.0,167,60,1,5.0,5.0,1,30,90.0,0,0,1,0,0,0,0,0,0,0,0
3,4500000.0,4167.0,1080.0,2025.0,1,0.0,2.0,1272,202,1,4.0,7.0,1,84,0.0,1,0,0,0,0,0,0,0,0,0,0
1,5000000.0,6112.0,550.0,2025.0,1,0.0,2.0,64,170,1,6.0,7.0,1,30,90.0,0,0,1,0,0,0,0,0,0,0,0
1,5000000.0,4608.0,680.0,2024.0,0,-1.0,2.0,974,180,1,12.0,13.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
3,4500000.0,4091.0,1100.0,2025.0,1,0.0,2.0,1272,202,1,5.0,5.0,1,122,-1.0,0,0,0,0,0,0,0,0,0,0,0
1,3300000.0,3161.0,730.0,2025.0,1,0.0,2.0,1272,202,1,5.0,12.0,2,33,-1.0,0,0,0,0,0,0,0,0,0,0,0
1,4800000.0,4576.0,1000.0,2025.0,1,0.0,2.0,958,22,1,1.0,4.0,1,30,90.0,0,0,1,0,0,0,0,0,0,0,0
1,5000000.0,5051.0,6120.0,2025.0,1,0.0,2.0,1342,186,1,8.0,10.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,4200000.0,3050.0,133.0,2025.0,1,0.0,3.0,456,14,1,3.0,10.0,1,84,90.0,0,0,1,0,0,0,0,0,0,0,0
3,4500000.0,4505.0,999.0,2025.0,1,0.0,2.0,42,34,1,3.0,14.0,1,84,90.0,0,0,1,0,0,0,0,0,0,0,0
1,3500000.0,4762.0,560.0,2025.0,1,0.0,1.0,19,180,1,3.0,12.0,1,84,90.0,0,0,1,0,0,0,0,0,0,0,0
1,2900000.0,4833.0,410.0,2025.0,1,0.0,1.0,1338,66,1,10.0,12.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,5000000.0,5291.0,661.0,2025.0,1,0.0,2.0,1272,202,1,5.0,12.0,2,98,-1.0,0,0,0,0,0,0,0,0,1,1,1
1,4200000.0,5042.0,100.0,2025.0,1,0.0,2.0,137,123,1,5.0,12.0,1,84,90.0,0,0,1,0,0,0,0,0,0,0,0
1,2500000.0,3823.0,420.0,2025.0,1,0.0,1.0,807,14,1,5.0,14.0,1,122,0.0,1,0,0,0,0,0,0,0,0,0,0
1,5000000.0,4545.0,770.0,2025.0,1,0.0,2.0,279,170,1,10.0,12.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,2800000.0,3889.0,590.0,2025.0,1,0.0,1.0,1194,85,1,2.0,5.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,4300000.0,3620.0,810.0,2025.0,1,0.0,2.0,878,159,1,4.0,5.0,1,122,-1.0,0,0,0,0,0,0,0,0,0,0,0
1,4000000.0,4444.0,684.0,2025.0,1,0.0,2.0,1064,121,1,5.0,5.0,1,30,270.0,0,0,0,0,0,0,1,0,0,0,0
3,3000000.0,4754.0,631.0,2025.0,1,0.0,1.0,429,113,1,5.0,5.0,1,122,-1.0,0,0,0,0,0,0,0,0,0,0,0
3,3100000.0,4844.0,640.0,2025.0,1,0.0,1.0,1292,85,1,2.0,5.0,1,122,270.0,0,0,0,0,0,0,1,0,0,0,0
3,4500000.0,4098.0,1098.0,2025.0,1,0.0,2.0,1073,208,1,7.0,16.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,4500000.0,5114.0,1000.0,2025.0,1,0.0,2.0,794,185,1,1.0,10.0,1,122,-1.0,0,0,0,0,0,0,0,0,0,0,0
1,4200000.0,3307.0,736.0,2025.0,1,0.0,2.0,1107,170,1,2.0,7.0,1,122,-1.0,0,0,0,0,0,0,0,0,0,0,0
3,4800000.0,4211.0,1140.0,2025.0,1,0.0,3.0,897,102,1,7.0,14.0,1,122,0.0,1,0,0,0,0,0,0,0,0,0,0
3,3800000.0,3167.0,1200.0,2025.0,1,0.0,2.0,1272,202,1,2.0,4.0,1,122,-1.0,0,0,0,0,0,0,0,0,0,0,0
1,2500000.0,2415.0,990.0,2025.0,1,0.0,2.0,1192,121,1,5.0,5.0,1,84,-1.0,0,0,0,0,0,0,0,0,1,0,1
3,2500000.0,2778.0,900.0,2025.0,1,0.0,2.0,24,43,1,5.0,5.0,1,122,-1.0,0,0,0,0,0,0,0,0,1,0,0
1,5000000.0,5000.0,700.0,2025.0,1,0.0,2.0,1272,202,1,5.0,7.0,1,30,270.0,0,0,0,0,0,0,1,0,0,0,0
1,4750000.0,4750.0,700.0,2025.0,1,0.0,2.0,1272,202,1,5.0,12.0,2,25,-1.0,0,0,0,0,0,0,0,0,1,1,1
1,2500000.0,1984.0,600.0,2025.0,1,0.0,2.0,1272,202,1,2.0,7.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,3700000.0,2741.0,945.0,2025.0,1,0.0,3.0,1272,202,1,5.0,12.0,2,33,-1.0,0,0,0,0,0,0,0,0,0,0,0
1,4500000.0,2432.0,1295.0,2025.0,1,0.0,3.0,1272,202,1,5.0,12.0,2,33,-1.0,0,0,0,0,0,0,0,0,0,0,0
1,4000000.0,3445.0,623.0,2025.0,1,0.0,2.0,1177,208,1,6.0,7.0,1,30,-1.0,0,0,0,0,0,0,0,0,0,0,0
3,4800000.0,4103.0,1170.0,2025.0,1,0.0,2.0,1083,41,1,5.0,7.0,1,30,-1.0,0,0,0,0,0,0,0,0,0,0,0
3,3750000.0,3281.0,1143.0,2025.0,1,0.0,2.0,875,24,1,5.0,5.0,1,84,-1.0,0,0,0,0,0,0,0,0,0,0,1
3,4500000.0,3846.0,1170.0,2025.0,1,0.0,2.0,1272,202,1,3.0,4.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
3,4200000.0,3794.0,1107.0,2025.0,1,0.0,2.0,501,40,1,6.0,7.0,1,122,-1.0,0,0,0,0,0,0,0,0,1,0,0
3,4200000.0,3286.0,1278.0,2025.0,1,0.0,2.0,1085,137,1,3.0,5.0,1,30,90.0,0,0,1,0,0,0,0,0,0,0,0
3,4900000.0,4094.0,1197.0,2025.0,1,0.0,2.0,1272,202,1,2.0,6.0,1,84,-1.0,0,0,0,0,0,0,0,0,0,0,0
3,3200000.0,5229.0,612.0,2025.0,1,0.0,2.0,1272,202,1,1.0,4.0,1,122,-1.0,0,0,0,0,0,0,0,0,0,0,0
1,4000000.0,3292.0,850.0,2025.0,1,0.0,2.0,1272,202,1,3.0,5.0,1,30,-1.0,0,0,0,0,0,0,0,0,0,0,0
1,4200000.0,4247.0,692.0,2025.0,1,0.0,2.0,1272,202,1,5.0,12.0,2,57,-1.0,0,0,0,0,0,0,0,0,1,1,1
1,3200000.0,5333.0,596.0,2025.0,1,0.0,1.0,1338,66,1,12.0,12.0,1,30,0.0,1,0,0,0,0,0,0,0,0,0,0
3,2600000.0,3041.0,855.0,2025.0,1,0.0,1.0,1272,202,1,5.0,5.0,1,30,-1.0,0,0,0,0,0,0,0,0,0,0,0
3,2100000.0,2991.0,702.0,2025.0,1,0.0,1.0,454,125,1,5.0,5.0,1,30,-1.0,0,0,0,0,0,0,0,0,0,0,0
1,4500000.0,5799.0,750.0,2025.0,1,0.0,2.0,1272,202,1,5.0,5.0,1,84,-1.0,0,0,0,0,0,0,0,0,0,0,0
1,1200000.0,2564.0,558.0,2025.0,1,0.0,1.0,1272,202,0,3.0,3.0,1,84,90.0,0,0,1,0,0,0,0,0,0,0,0
1,3400000.0,26984.0,55.0,2025.0,1,0.0,2.0,573,60,1,5.0,7.0,1,84,-1.0,0,0,0,0,0,0,0,0,0,0,0
3,2500000.0,2646.0,945.0,2025.0,1,0.0,2.0,934,211,1,5.0,5.0,1,84,-1.0,0,0,0,0,0,0,0,0,0,0,0
3,3000000.0,5272.0,569.0,2025.0,1,0.0,2.0,1272,202,1,6.0,7.0,1,122,-1.0,0,0,0,0,0,0,0,0,0,0,0
3,4500000.0,4545.0,990.0,2025.0,1,0.0,2.0,641,66,1,2.0,5.0,1,84,90.0,0,0,1,0,0,0,0,0,0,0,0
3,1800000.0,3077.0,585.0,2025.0,0,0.0,1.0,1292,85,1,5.0,12.0,2,56,-1.0,0,0,0,0,0,0,0,0,0,0,1
1,3450000.0,4012.0,602.0,2025.0,1,0.0,1.0,1272,202,1,5.0,12.0,2,25,-1.0,0,0,0,0,0,0,0,0,1,1,1
3,3500000.0,3850.0,909.0,2025.0,1,0.0,2.0,955,208,1,1.0,7.0,1,84,-1.0,0,0,0,0,0,0,0,0,0,0,1
3,5150000.0,4240.0,1215.0,2025.0,1,0.0,2.0,1091,198,1,3.0,8.0,1,122,-1.0,0,0,0,0,0,0,0,0,0,0,0
3,3500000.0,3241.0,1080.0,2025.0,1,0.0,2.0,1272,202,1,2.0,6.0,1,84,-1.0,0,0,0,0,0,0,0,0,0,0,0
3,3100000.0,5299.0,585.0,2025.0,1,0.0,1.0,1159,159,1,1.0,5.0,1,84,-1.0,0,0,0,0,0,0,0,0,0,0,0
1,4200000.0,4114.0,904.0,2025.0,1,0.0,2.0,981,40,1,3.0,5.0,1,84,-1.0,0,0,0,0,0,0,0,0,0,0,0
1,3800000.0,3455.0,900.0,2025.0,1,0.0,2.0,759,207,1,10.0,10.0,1,84,0.0,1,0,0,0,0,0,0,0,0,0,0
1,4200000.0,3000.0,1600.0,2025.0,1,0.0,3.0,1272,202,1,5.0,5.0,1,30,-1.0,0,0,0,0,0,0,0,0,0,0,1
1,5200000.0,8329.0,55.0,2025.0,1,0.0,2.0,566,40,1,6.0,7.0,1,84,270.0,0,0,0,0,0,0,1,0,0,0,0
1,1480000.0,1951.0,529.0,2025.0,1,0.0,1.0,1272,202,1,5.0,12.0,2,33,-1.0,0,0,0,0,0,0,0,0,0,0,0
3,2300000.0,2282.0,1008.0,2025.0,1,0.0,2.0,1272,202,1,1.0,5.0,1,122,-1.0,0,0,0,0,0,0,0,0,0,0,0
1,5300000.0,3939.0,85.0,2025.0,1,0.0,2.0,1277,0,1,10.0,13.0,1,122,-1.0,0,0,0,0,0,0,0,0,0,0,0
1,4000000.0,4444.0,900.0,2025.0,1,0.0,2.0,1148,77,1,4.0,4.0,1,30,270.0,0,0,0,0,0,0,1,0,0,0,0
3,4500000.0,3788.0,1188.0,2025.0,1,0.0,2.0,1272,202,1,7.0,7.0,1,30,-1.0,0,0,0,0,0,0,0,0,0,0,0
1,3500000.0,5185.0,675.0,2025.0,1,0.0,1.0,1272,202,1,2.0,4.0,1,84,270.0,0,0,0,0,0,0,1,0,0,0,0
3,3650000.0,3297.0,1107.0,2025.0,1,0.0,2.0,198,8,1,3.0,4.0,1,84,90.0,0,0,1,0,0,0,0,0,0,0,0
3,5000000.0,4630.0,1080.0,2025.0,1,0.0,2.0,392,41,1,3.0,5.0,1,30,270.0,0,0,0,0,0,0,1,0,0,0,0
1,2500000.0,2317.0,747.0,2025.0,1,0.0,2.0,493,125,1,10.0,14.0,1,122,-1.0,0,0,0,0,0,0,0,0,0,0,0
1,4000000.0,3673.0,855.0,2025.0,1,0.0,2.0,955,166,1,7.0,7.0,1,84,90.0,0,0,1,0,0,0,0,0,0,0,0
3,4500000.0,5882.0,765.0,2025.0,1,0.0,2.0,1272,202,1,7.0,9.0,1,30,-1.0,0,0,0,0,0,0,0,0,0,0,0
1,4600000.0,5083.0,875.0,2025.0,1,0.0,2.0,1055,66,1,1.0,5.0,1,30,-1.0,0,0,0,0,0,0,0,0,0,0,0
1,1500000.0,21429.0,70.0,2025.0,1,0.0,1.0,1272,202,1,1.0,5.0,1,122,-1.0,0,0,0,0,0,0,0,0,0,0,0
1,4100000.0,3401.0,108.0,2025.0,1,0.0,2.0,1177,208,1,7.0,7.0,1,84,-1.0,0,0,0,0,0,0,0,0,0,0,0
1,2700000.0,3800.0,60.0,2025.0,1,0.0,2.0,1030,50,1,5.0,5.0,1,30,90.0,0,0,1,0,0,0,0,0,0,0,0
3,2100000.0,3111.0,675.0,2025.0,1,0.0,1.0,100,74,1,4.0,7.0,1,84,90.0,0,0,1,0,0,0,0,0,0,0,0
3,5000000.0,4608.0,1085.0,2024.0,0,-1.0,2.0,974,180,1,13.0,14.0,1,122,-1.0,0,0,0,0,0,0,0,0,0,0,0
3,3200000.0,2963.0,1080.0,2025.0,1,0.0,2.0,1272,202,1,2.0,7.0,1,30,0.0,1,0,0,0,0,0,0,0,0,0,0
3,4050000.0,3261.0,1242.0,2025.0,1,0.0,3.0,259,40,1,2.0,7.0,1,30,270.0,0,0,0,0,0,0,1,0,0,0,0
3,3600000.0,3409.0,1056.0,2025.0,1,0.0,3.0,896,102,1,1.0,3.0,1,82,-1.0,0,0,0,0,0,0,0,0,0,0,0
3,3350000.0,4787.0,700.0,2025.0,1,0.0,1.0,176,90,1,4.0,5.0,1,84,90.0,0,0,1,0,0,0,0,0,0,0,0
3,2100000.0,2222.0,945.0,2025.0,1,0.0,2.0,1272,202,1,1.0,5.0,1,122,0.0,1,0,0,0,0,0,0,0,0,0,0
3,3300000.0,3303.0,999.0,2025.0,1,0.0,2.0,1272,202,1,1.0,5.0,1,30,-1.0,0,0,0,0,0,0,0,0,0,0,0
1,3400000.0,6182.0,510.0,2025.0,1,0.0,1.0,1160,79,1,3.0,12.0,1,122,-1.0,0,0,0,0,0,0,0,0,0,0,0
3,5000000.0,4444.0,1125.0,2025.0,1,0.0,2.0,377,61,1,5.0,7.0,1,84,90.0,0,0,1,0,0,0,0,0,0,0,0
3,2600000.0,1793.0,1450.0,2025.0,1,0.0,2.0,934,211,1,5.0,12.0,2,132,-1.0,0,0,0,0,0,0,0,0,0,0,0
3,200000.0,3636.0,55.0,2025.0,1,0.0,1.0,1272,202,1,3.0,4.0,1,30,-1.0,0,0,0,0,0,0,0,0,0,0,0
1,900000.0,1852.0,486.0,2025.0,1,0.0,1.0,218,121,1,5.0,5.0,1,84,-1.0,0,0,0,0,0,0,0,0,1,0,0
1,1500000.0,20000.0,75.0,2025.0,1,0.0,1.0,1272,202,1,3.0,4.0,1,84,-1.0,0,0,0,0,0,0,0,0,0,0,0
1,4300000.0,3513.0,720.0,2025.0,1,0.0,2.0,1272,202,1,9.0,10.0,1,84,0.0,1,0,0,0,0,0,0,0,0,0,0
1,3500000.0,6718.0,451.0,2025.0,1,0.0,2.0,1272,202,1,5.0,11.0,1,84,90.0,0,0,1,0,0,0,0,0,0,0,0
3,3800000.0,3128.0,1215.0,2025.0,1,0.0,2.0,817,211,1,10.0,12.0,1,122,-1.0,0,0,0,0,0,0,0,0,0,0,0
3,4400000.0,4000.0,1100.0,2024.0,0,-1.0,2.0,370,180,1,1.0,14.0,1,122,-1.0,0,0,0,0,0,0,0,0,0,0,0
1,3700000.0,3114.0,800.0,2025.0,1,0.0,2.0,1272,202,1,4.0,5.0,1,122,270.0,0,0,0,0,0,0,1,0,0,0,0
1,4200000.0,3794.0,1107.0,2025.0,1,0.0,2.0,501,40,1,7.0,7.0,1,84,90.0,0,0,1,0,0,0,0,0,0,0,0
3,2250000.0,3472.0,648.0,2025.0,1,0.0,1.0,1179,208,1,3.0,7.0,1,122,-1.0,0,0,0,0,0,0,0,0,0,0,0
3,4850000.0,4409.0,1100.0,2025.0,1,0.0,2.0,1272,202,1,7.0,7.0,1,122,-1.0,0,0,0,0,0,0,0,0,1,0,0
1,4950000.0,3300.0,830.0,2024.0,0,-1.0,3.0,1359,61,1,7.0,14.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
3,3600000.0,3883.0,927.0,2025.0,1,0.0,2.0,1200,198,1,6.0,7.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,4600000.0,4155.0,700.0,2025.0,1,0.0,2.0,1272,202,1,3.0,10.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
1,5000000.0,3984.0,1125.0,2025.0,1,0.0,2.0,317,137,1,1.0,7.0,1,122,90.0,0,0,1,0,0,0,0,0,0,0,0
3,1700000.0,2862.0,594.0,2025.0,1,0.0,1.0,1272,202,0,1.0,3.0,1,122,-1.0,0,0,0,0,0,0,0,0,0,0,0
3,3500000.0,5556.0,630.0,2025.0,1,0.0,1.0,709,165,1,1.0,8.0,1,84,-1.0,0,0,0,0,0,0,0,0,0,0,0
3,3500000.0,3241.0,1080.0,2025.0,1,0.0,2.0,1272,202,1,2.0,3.0,1,84,-1.0,0,0,0,0,0,0,0,0,0,0,0
